,CD8_T_cells,CD4_T_cells,T_regulatory,NK_cells,B_cells,Macrophages_M1,Macrophages_M2,Dendritic_cells,Neutrophils,Mast_cells,Exhaustion,IFN_gamma
TCGA-Z7-A8R5,0.7171432789358698,0.24309869057946237,-0.40586211278654477,0.7728988542655039,1.2336183626412311,-0.3242267619100169,-0.20948820435193513,0.7465801392370487,0.14351506136965922,0.571936965535541,-0.04819044139488712,-0.7997744909971822
TCGA-C8-A12X,-0.4695522362920704,-0.5580568894020328,-0.80416206495428,-0.56270470608833,-0.9026396341381954,-0.6025864378495275,0.35843250966413054,-0.6572764519553345,0.24847478527863232,-0.5018890778138231,-0.6205743459909873,-0.48457029949737807
TCGA-A8-A07U,1.5729299825628007,0.9217495136635201,1.264734551316989,1.2304800727787666,1.772531668986084,0.9729602166715393,0.40270077525289644,-0.007008970833252988,0.5889334942904703,-0.9930817232567367,1.9784462983776971,2.201924387240207
TCGA-A2-A0EV,0.26101030025542193,0.6455099511950304,0.4620060717654792,-0.1368184065375068,-0.23639436058896787,-0.19768429593209458,0.4672593224139766,-0.07112956531169369,-0.4469164231997367,0.06099711558697788,0.29517381777991797,0.44682795777326084
TCGA-C8-A12T,-0.29331804526366945,-0.4105598676877322,0.25212358690441855,-0.3166981814875088,-0.7119398161330509,0.002013812396225905,0.019847381625851004,-0.6980425057750254,-0.5883289801692025,1.1307244102158014,0.023310944412091743,0.3501457196379136
TCGA-A2-A0ER,-0.834899292229394,-0.39383994192053084,-0.6754435941027482,-0.9413562905419103,-0.4842983492004976,-0.0602240599652244,-0.23230764433399598,-0.39404230517204764,-0.5475686846449479,0.9402468252199002,-0.6960010825624201,-0.5912786711334737
TCGA-A2-A0YI,1.0898598278276874,1.265945639608426,0.00735145000916559,0.38172601805191103,0.7413129967185623,0.4852906132092425,0.5275920004244324,1.3859195821241823,-0.10896098077523016,0.2758535853193856,0.677376906587271,0.7339230372311749
TCGA-D8-A1XA,-0.6224454683433613,-0.11654347970326248,0.2353226818213249,-0.5736384426286466,-0.42230591608252255,-0.09488734373568788,-0.14059573320782734,-0.6664418159352129,0.18513561236201273,0.5653331915901024,-0.24386541740844517,-0.1505081210350394
TCGA-A2-A0D2,0.9098999687366692,0.5787143009633569,0.6766155703183521,1.4217770130316725,0.82392507206577,0.3597490535829181,-0.19354949183274803,0.1704206145644315,-0.23919650459553513,-0.4771469868977091,0.885341405479093,0.48102292511738526
TCGA-E2-A14N,-0.08168531096396678,0.41006140371752997,0.4648362117483183,-0.28273137674927323,0.04303004496926806,0.3298799635012993,-0.9582927982143948,-0.9760435304466314,-0.4638433786619136,-1.3830965890433102,0.6280051834947995,1.0876088371195802
